case_id,cluster,duration_days,outcome,loan_goal,app_type,requested_amount
Application_495217032,2,32.588135879629625,Cancelled,Motorcycle,New credit,10000.0
Application_495312306,1,7.956540150462963,Pending,Car,New credit,25000.0
Application_495329826,1,42.61331210648149,Pending,Existing loan takeover,New credit,21000.0
Application_495428388,2,30.748067488425924,Cancelled,Car,New credit,55000.0
Application_495453251,1,7.675893379629629,Pending,Existing loan takeover,New credit,12000.0
Application_495489073,1,10.48391707175926,Pending,Not speficied,New credit,15000.0
Application_495796607,0,21.88217976851852,Denied,Home improvement,New credit,10000.0
Application_495851449,2,36.83243122685185,Cancelled,"Other, see explanation",New credit,9000.0
Application_49585910,0,11.064165162037037,Denied,Car,New credit,13000.0
Application_495907078,0,13.806797777777778,Denied,Car,New credit,18000.0
Application_496016240,1,18.40400064814815,Pending,Car,New credit,16000.0
Application_496050212,1,11.850446666666667,Pending,Home improvement,New credit,10000.0
Application_496068218,1,7.791501828703704,Pending,Car,New credit,15000.0
Application_496111899,1,50.93328939814815,Pending,Remaining debt home,New credit,30000.0
Application_496150190,1,11.603280532407407,Pending,Home improvement,New credit,15000.0
Application_496184615,1,71.77189503472222,Pending,Not speficied,New credit,51000.0
Application_496263238,1,16.678744768518516,Pending,Existing loan takeover,New credit,32000.0
Application_496353441,1,13.042781203703704,Pending,Car,New credit,6500.0
Application_496532501,1,13.187875706018517,Pending,Home improvement,Limit raise,25000.0
Application_496542202,1,11.05208755787037,Pending,Boat,Limit raise,47000.0
Application_496553592,1,14.6196665625,Pending,Home improvement,New credit,25000.0
Application_496579687,2,30.882810937500004,Cancelled,Existing loan takeover,New credit,35000.0
Application_496584186,1,7.496712569444445,Pending,Car,New credit,10000.0
Application_496615464,1,12.669667337962961,Pending,"Other, see explanation",Limit raise,22500.0
Application_496626090,1,12.911386527777779,Pending,Unknown,Limit raise,15000.0
Application_496688865,2,30.867580752314815,Cancelled,Home improvement,New credit,25000.0
Application_496698057,1,26.871206782407405,Pending,Existing loan takeover,New credit,5000.0
Application_496748439,1,22.941125624999998,Pending,Car,New credit,20000.0
Application_496755201,2,31.903593240740737,Cancelled,Existing loan takeover,New credit,5000.0
Application_496769388,1,23.93517349537037,Pending,Home improvement,New credit,10000.0
Application_496997843,1,12.538539027777778,Pending,"Other, see explanation",New credit,10000.0
Application_497034201,1,11.91629576388889,Pending,Home improvement,Limit raise,31000.0
Application_497088642,2,31.903582129629626,Cancelled,Existing loan takeover,New credit,70000.0
Application_49709352,1,16.825931863425925,Pending,Existing loan takeover,New credit,20000.0
Application_49717724,2,30.86210394675926,Cancelled,Existing loan takeover,New credit,5400.0
Application_497184170,1,18.382805104166668,Pending,Existing loan takeover,New credit,24500.0
Application_49721235,1,3.223485798611111,Pending,Car,New credit,10000.0
Application_497222046,1,39.814718425925925,Pending,Existing loan takeover,New credit,16500.0
Application_49725499,0,10.674525358796297,Denied,Car,New credit,5000.0
Application_497474417,1,27.90184989583333,Pending,Unknown,Limit raise,30000.0
Application_497490559,1,9.656646736111112,Pending,Car,New credit,7500.0
Application_497495747,1,10.651153136574075,Pending,Caravan / Camper,New credit,18000.0
Application_497612234,2,32.7498074537037,Cancelled,Home improvement,New credit,20000.0
Application_497824769,2,30.927088877314812,Cancelled,Car,New credit,7500.0
Application_49799302,2,33.575847083333336,Cancelled,Car,New credit,25000.0
Application_498012473,2,22.247557094907407,Cancelled,Business goal,Limit raise,30000.0
Application_498148579,1,22.57894222222222,Pending,"Other, see explanation",New credit,25000.0
Application_498233479,2,39.64679126157407,Cancelled,Extra spending limit,New credit,5000.0
Application_498272523,2,8.285387962962963,Cancelled,Car,New credit,10000.0
Application_498298032,2,32.71658446759259,Cancelled,Home improvement,New credit,25000.0
Application_498361333,0,6.301113020833334,Denied,Home improvement,New credit,5000.0
Application_498556066,1,33.76867928240741,Pending,Home improvement,New credit,25000.0
Application_498594805,1,19.59697361111111,Pending,Car,New credit,10000.0
Application_498714194,1,16.5196509375,Pending,Car,New credit,10000.0
Application_498842585,1,13.532034004629628,Pending,Car,New credit,15000.0
Application_498927525,1,28.60536076388889,Pending,Remaining debt home,New credit,7500.0
Application_499011781,2,30.689746944444444,Cancelled,Unknown,New credit,0.0
Application_49910506,1,4.936200902777777,Pending,Home improvement,New credit,20000.0
Application_499173053,1,13.619380740740741,Pending,Home improvement,New credit,5000.0
Application_499343172,2,21.211579270833333,Cancelled,Home improvement,New credit,56500.0
Application_499448595,1,9.023224733796296,Pending,"Other, see explanation",New credit,33000.0
Application_500032780,1,6.70898244212963,Pending,Car,Limit raise,12500.0
Application_5000538,2,32.67370722222222,Cancelled,Car,New credit,12500.0
Application_500283352,1,14.687018368055556,Pending,Car,New credit,5000.0
Application_500409842,1,14.172942881944444,Pending,Home improvement,New credit,50000.0
Application_500418152,1,23.708387002314815,Pending,Home improvement,New credit,7500.0
Application_500423235,1,26.659725636574073,Cancelled,Existing loan takeover,New credit,40000.0
Application_500570899,1,13.98439715277778,Pending,Home improvement,Limit raise,60000.0
Application_5006458,2,30.687493425925926,Cancelled,Car,New credit,25000.0
Application_500712470,1,44.69659737268518,Pending,Home improvement,New credit,17500.0
Application_500715882,1,11.698882025462963,Pending,Car,New credit,25000.0
Application_500740124,1,33.66728244212963,Pending,Car,New credit,10000.0
Application_500790886,1,7.987418668981482,Pending,Home improvement,New credit,0.0
Application_500901648,1,19.076622800925925,Pending,Home improvement,New credit,17000.0
Application_500943156,0,39.884839409722225,Denied,"Other, see explanation",New credit,75000.0
Application_501149449,1,25.795416493055555,Pending,Existing loan takeover,New credit,10000.0
Application_501172822,1,27.755041631944444,Pending,Remaining debt home,New credit,24000.0
Application_501220275,2,30.8716783912037,Cancelled,Unknown,New credit,0.0
Application_501271301,2,32.459122557870366,Cancelled,Not speficied,New credit,7500.0
Application_501332333,2,34.515903090277774,Cancelled,"Other, see explanation",New credit,5000.0
Application_501343879,1,16.636891979166666,Pending,"Other, see explanation",New credit,11000.0
Application_501356691,2,3.874302025462963,Cancelled,Car,New credit,20000.0
Application_501383349,1,8.153027384259259,Pending,Unknown,New credit,0.0
Application_501417923,1,13.05152582175926,Pending,Home improvement,New credit,8000.0
Application_501431890,1,11.597369351851853,Pending,Home improvement,Limit raise,30000.0
Application_501528411,1,44.82248520833333,Pending,Not speficied,New credit,37500.0
Application_501690338,1,15.721181122685186,Pending,Home improvement,New credit,5000.0
Application_501760176,1,15.974587175925926,Pending,Car,New credit,10000.0
Application_501796860,1,25.869404756944444,Pending,"Other, see explanation",New credit,18000.0
Application_501818365,1,44.48641482638889,Pending,Existing loan takeover,New credit,30000.0
Application_501880267,1,12.520654583333334,Pending,Home improvement,New credit,20000.0
Application_502039945,0,10.85179693287037,Denied,"Other, see explanation",New credit,30000.0
Application_502119746,2,30.644642511574073,Cancelled,Unknown,New credit,0.0
Application_502223690,1,12.895172604166666,Pending,Car,New credit,15000.0
Application_502308903,1,15.437640266203703,Pending,Remaining debt home,New credit,18000.0
Application_502394746,1,10.687969699074074,Pending,Caravan / Camper,New credit,23000.0
Application_502445452,1,9.646291180555554,Pending,Car,New credit,5000.0
Application_50247804,1,14.227205578703703,Pending,Existing loan takeover,New credit,29000.0
Application_502630978,1,12.68189335648148,Pending,Car,New credit,16500.0
Application_502634987,1,11.61230400462963,Pending,"Other, see explanation",Limit raise,20000.0
Application_502650633,1,33.72832545138889,Pending,Unknown,Limit raise,6000.0
Application_502730145,0,21.955933078703705,Denied,Car,New credit,25000.0
Application_502730302,1,14.18096056712963,Pending,Home improvement,New credit,24000.0
Application_502801170,1,34.94040733796297,Pending,Home improvement,New credit,30000.0
Application_502856537,0,17.996965648148148,Denied,Home improvement,New credit,5500.0
Application_503029520,1,12.946869375,Pending,Car,New credit,7000.0
Application_503107919,1,22.015057453703704,Pending,Existing loan takeover,New credit,11000.0
Application_503122563,2,30.501152280092594,Cancelled,Unknown,New credit,8500.0
Application_503158497,2,32.891300891203706,Cancelled,Unknown,New credit,0.0
Application_503186233,1,30.330736238425928,Pending,Home improvement,New credit,35000.0
Application_503299627,1,7.8597496527777775,Pending,Remaining debt home,New credit,19000.0
Application_503317286,1,6.717026018518518,Pending,Car,New credit,100000.0
Application_503463647,1,20.948614050925926,Pending,"Other, see explanation",New credit,0.0
Application_503535967,2,32.506745324074075,Cancelled,Existing loan takeover,New credit,10000.0
Application_503552590,1,7.882681481481482,Pending,Home improvement,New credit,30000.0
Application_503589934,0,20.141091516203705,Denied,Car,New credit,9000.0
Application_503618101,0,10.6782421875,Denied,Unknown,New credit,0.0
Application_50364786,2,30.7415159375,Cancelled,Car,New credit,10000.0
Application_503736280,1,8.878039525462963,Pending,"Other, see explanation",New credit,5000.0
Application_503767468,1,20.889866979166666,Pending,Home improvement,Limit raise,39000.0
Application_503771129,1,24.727001145833334,Pending,Car,New credit,15000.0
Application_503789648,1,10.944799247685186,Cancelled,Not speficied,New credit,15000.0
Application_503826692,1,25.805974074074076,Pending,Home improvement,New credit,55000.0
Application_503892757,2,31.737914027777776,Cancelled,Car,New credit,6000.0
Application_503901953,2,30.891778275462965,Cancelled,Home improvement,New credit,15000.0
Application_503919356,1,32.78273863425925,Cancelled,Motorcycle,New credit,5000.0
Application_503954743,1,1.8676176388888888,Pending,Unknown,Limit raise,0.0
Application_503966930,1,17.02388689814815,Pending,Existing loan takeover,Limit raise,36000.0
Application_504105747,1,6.234016215277778,Pending,Car,New credit,15000.0
Application_504178376,1,22.864140902777777,Pending,Home improvement,New credit,6000.0
Application_504178547,1,52.22659615740741,Pending,Car,New credit,35000.0
Application_504209349,1,11.82722775462963,Pending,Car,New credit,24000.0
Application_504323109,2,35.71815053240741,Cancelled,Car,New credit,11000.0
Application_504451004,2,34.73463604166667,Cancelled,Existing loan takeover,New credit,25000.0
Application_504546453,2,32.81335103009259,Cancelled,Existing loan takeover,New credit,15000.0
Application_504551765,2,30.664357372685185,Cancelled,Car,New credit,25000.0
Application_50459647,2,31.792454247685182,Cancelled,Not speficied,New credit,5000.0
Application_504620785,1,6.68181818287037,Pending,Not speficied,New credit,55000.0
Application_504778583,2,8.15747162037037,Cancelled,Not speficied,New credit,5000.0
Application_504815194,1,34.598507175925924,Pending,Car,New credit,13950.0
Application_504856464,1,16.78698087962963,Pending,Not speficied,New credit,7500.0
Application_504905109,1,16.95584806712963,Pending,Existing loan takeover,New credit,15000.0
Application_505063978,1,10.262832523148148,Pending,Existing loan takeover,New credit,30000.0
Application_505132400,2,5.211634155092592,Cancelled,Existing loan takeover,New credit,19000.0
Application_505138130,2,31.765858680555557,Cancelled,Existing loan takeover,New credit,20000.0
Application_505159684,1,15.12944775462963,Pending,"Other, see explanation",New credit,12500.0
Application_505169833,1,9.883083333333333,Pending,Car,Limit raise,25000.0
Application_505298319,2,31.909328692129627,Cancelled,Not speficied,New credit,5000.0
Application_505320824,1,12.103716840277778,Pending,Home improvement,New credit,15000.0
Application_505368867,1,42.653772743055555,Pending,Not speficied,New credit,75000.0
Application_505370344,1,13.85834605324074,Pending,Home improvement,Limit raise,0.0
Application_505385160,1,12.655628703703705,Pending,Car,New credit,7000.0
Application_505474597,1,10.226957962962963,Pending,Car,New credit,6750.0
Application_50555155,1,21.98188494212963,Pending,Unknown,New credit,24000.0
Application_505730040,1,9.986289756944444,Cancelled,Home improvement,New credit,5000.0
Application_50576224,1,21.07803292824074,Pending,Unknown,Limit raise,0.0
Application_505823301,0,24.532415266203703,Denied,Home improvement,New credit,10000.0
Application_505906578,1,9.543205995370371,Pending,Car,New credit,30000.0
Application_505930815,2,32.448679375,Cancelled,"Other, see explanation",New credit,30000.0
Application_505978470,0,26.87909704861111,Denied,Home improvement,New credit,10000.0
Application_506061435,1,7.770710902777778,Pending,Home improvement,New credit,0.0
Application_506131561,1,28.924983391203703,Pending,Remaining debt home,New credit,27000.0
Application_50614055,1,26.744395046296294,Pending,Existing loan takeover,New credit,5200.0
Application_506199022,2,0.06541638888888889,Cancelled,Existing loan takeover,New credit,16500.0
Application_50620498,0,21.989619803240743,Denied,Existing loan takeover,New credit,5000.0
Application_506252329,1,11.663473148148148,Pending,Car,New credit,20000.0
Application_506291317,0,6.847208460648148,Denied,Home improvement,New credit,10000.0
Application_506341680,1,21.600607118055557,Pending,Home improvement,New credit,10000.0
Application_506386990,2,35.444603935185185,Cancelled,Car,New credit,19000.0
Application_506387829,1,21.576614733796298,Pending,Car,New credit,15000.0
Application_506541958,1,20.838436215277778,Pending,Home improvement,New credit,15000.0
Application_506553957,1,7.001515821759258,Pending,Home improvement,New credit,25000.0
Application_506650696,1,32.51069373842592,Pending,Home improvement,New credit,25000.0
Application_506728302,2,30.625892291666666,Cancelled,Car,New credit,8000.0
Application_506735875,1,15.741264340277779,Pending,Car,New credit,10000.0
Application_506741540,1,20.92831940972222,Pending,Unknown,New credit,0.0
Application_506745247,1,14.740872777777778,Pending,"Other, see explanation",New credit,15000.0
Application_507010448,1,32.36616021990741,Pending,Home improvement,New credit,35000.0
Application_507014766,1,19.684714074074076,Pending,Unknown,New credit,0.0
Application_50702087,1,4.017197395833333,Pending,Unknown,New credit,0.0
Application_507042204,1,12.964501863425925,Pending,Car,New credit,5000.0
Application_507120141,1,21.735254641203703,Pending,Home improvement,New credit,15000.0
Application_507124292,2,30.755666597222223,Cancelled,Unknown,New credit,0.0
Application_507155820,0,17.231898900462962,Denied,Tax payments,New credit,6250.0
Application_507175982,1,9.069617719907408,Pending,Car,New credit,6000.0
Application_507190479,1,29.10164394675926,Pending,Existing loan takeover,New credit,18000.0
Application_507216164,2,31.87234890046296,Cancelled,Home improvement,New credit,7250.0
Application_507245940,1,21.204717962962963,Pending,Existing loan takeover,New credit,0.0
Application_507351896,2,31.615892164351852,Cancelled,Existing loan takeover,New credit,7500.0
Application_507395971,1,31.65068306712963,Pending,"Other, see explanation",New credit,25000.0
Application_507407678,1,16.88784696759259,Pending,Existing loan takeover,New credit,11514.0
Application_507436089,0,13.634821469907408,Denied,Home improvement,New credit,15000.0
Application_507475530,2,30.968573460648148,Cancelled,Home improvement,New credit,5000.0
Application_507570451,1,14.785767870370371,Pending,Existing loan takeover,New credit,31000.0
Application_507577219,2,31.759923090277777,Cancelled,"Other, see explanation",New credit,5000.0
Application_507640161,2,32.560473020833335,Cancelled,Car,New credit,8500.0
Application_507645472,1,18.659314641203704,Pending,"Other, see explanation",New credit,10000.0
Application_507755204,2,17.584094652777775,Cancelled,Existing loan takeover,New credit,60000.0
Application_507784507,2,32.598425300925925,Cancelled,Home improvement,New credit,15000.0
Application_507863204,1,22.797176967592595,Pending,Car,New credit,15000.0
Application_507899419,1,13.670400694444446,Pending,Tax payments,New credit,35000.0
Application_507916546,1,8.681331296296296,Pending,Unknown,Limit raise,14000.0
Application_507950555,1,20.012393414351852,Pending,Unknown,Limit raise,0.0
Application_508058444,1,10.95510528935185,Pending,Car,New credit,15000.0
Application_508087509,1,10.080038368055554,Pending,Unknown,New credit,0.0
Application_50811788,1,18.766222430555555,Pending,"Other, see explanation",New credit,27100.0
Application_508279232,2,31.473511979166666,Cancelled,Existing loan takeover,New credit,50000.0
Application_508299436,2,30.822915381944444,Cancelled,Existing loan takeover,New credit,35000.0
Application_508330970,0,34.51037711805556,Denied,Car,New credit,5000.0
Application_508356144,0,32.38278318287037,Denied,Existing loan takeover,New credit,37000.0
Application_508396198,1,20.493043113425927,Pending,Home improvement,New credit,15000.0
Application_508406885,2,31.896995011574074,Cancelled,Car,New credit,30000.0
Application_508615021,2,32.62630284722222,Cancelled,Existing loan takeover,New credit,15000.0
Application_508750310,1,10.938779363425926,Pending,"Other, see explanation",New credit,20400.0
Application_508813562,2,30.67711865740741,Cancelled,Unknown,New credit,0.0
Application_508861682,1,28.02141019675926,Pending,"Other, see explanation",New credit,17000.0
Application_50891785,1,33.98741274305556,Cancelled,Boat,Limit raise,0.0
Application_508938604,2,30.92864165509259,Cancelled,"Other, see explanation",New credit,15000.0
Application_509001893,2,32.677043113425924,Cancelled,Extra spending limit,New credit,5000.0
Application_509036001,0,13.82956625,Denied,Existing loan takeover,New credit,27000.0
Application_509062695,1,30.73783043981481,Pending,Car,New credit,6000.0
Application_509076290,2,32.444582268518516,Cancelled,Car,New credit,5000.0
Application_509086914,1,10.524028923611112,Pending,Car,New credit,22000.0
Application_509114641,1,33.10820202546296,Pending,Existing loan takeover,New credit,21000.0
Application_509142953,1,31.684171030092593,Pending,Home improvement,New credit,18000.0
Application_509226930,1,2.8428627546296297,Pending,Unknown,New credit,0.0
Application_509299708,1,11.677959247685186,Pending,Car,New credit,5000.0
Application_509350680,2,15.162214895833335,Cancelled,Car,New credit,5000.0
Application_509361227,2,30.887068993055554,Cancelled,Unknown,New credit,0.0
Application_509444637,1,23.39667853009259,Pending,Home improvement,New credit,5000.0
Application_509635385,0,8.818267847222222,Denied,Car,New credit,40000.0
Application_509681078,1,8.116423541666666,Pending,Home improvement,Limit raise,15000.0
Application_509693034,2,31.914745972222224,Cancelled,"Other, see explanation",New credit,5000.0
Application_509718181,2,8.634090034722222,Other,Car,Limit raise,75000.0
Application_509763524,1,17.941812268518518,Pending,Remaining debt home,New credit,18000.0
Application_509839393,1,14.949630601851853,Pending,Existing loan takeover,New credit,17500.0
Application_509863044,1,11.645328518518518,Pending,Car,New credit,15000.0
Application_509887444,2,20.141553738425927,Cancelled,Existing loan takeover,Limit raise,50000.0
Application_509929372,1,25.375966203703705,Pending,Existing loan takeover,New credit,10000.0
Application_510051851,1,14.902912361111111,Pending,Existing loan takeover,New credit,60000.0
Application_510067941,2,30.76111414351852,Cancelled,Not speficied,New credit,5000.0
Application_510096383,1,40.83367587962963,Pending,Remaining debt home,New credit,21000.0
Application_510205264,1,36.66296074074074,Pending,"Other, see explanation",New credit,50000.0
Application_510414837,1,35.94344936342593,Pending,Unknown,New credit,0.0
Application_510716211,1,47.33909131944445,Pending,Remaining debt home,New credit,50000.0
Application_510796401,2,30.555243831018515,Cancelled,Home improvement,New credit,22500.0
Application_510816054,1,8.881606597222223,Pending,"Other, see explanation",New credit,10000.0
Application_510874632,2,43.478958194444445,Cancelled,Existing loan takeover,New credit,32500.0
Application_510934609,1,38.68625871527778,Pending,Car,Limit raise,0.0
Application_510941095,2,31.3665021875,Cancelled,Home improvement,New credit,10000.0
Application_510980371,0,28.08602760416667,Denied,"Other, see explanation",New credit,10000.0
Application_511027380,0,15.646246377314814,Denied,Caravan / Camper,New credit,20000.0
Application_511076234,1,33.072355277777774,Pending,Existing loan takeover,New credit,21000.0
Application_511114636,1,6.942312453703703,Pending,Home improvement,New credit,5000.0
Application_511259546,2,32.69200930555555,Cancelled,Car,New credit,5000.0
Application_511296196,1,25.114019236111112,Pending,"Other, see explanation",New credit,20000.0
Application_511344151,1,13.974794375,Pending,"Other, see explanation",New credit,20000.0
Application_511350922,2,30.50575846064815,Cancelled,Car,New credit,600.0
Application_511563649,2,32.713414375,Cancelled,Car,New credit,5000.0
Application_511563908,2,32.37264275462963,Cancelled,Car,New credit,20000.0
Application_511603944,2,6.137953344907407,Cancelled,Existing loan takeover,New credit,25000.0
Application_511609780,0,17.46567732638889,Denied,Home improvement,New credit,5000.0
Application_511639736,1,10.166903194444444,Pending,Car,Limit raise,25000.0
Application_51182407,1,21.905348877314815,Pending,Car,New credit,6000.0
Application_511847282,0,17.801325416666668,Denied,"Other, see explanation",New credit,75000.0
Application_511851215,1,10.211655868055557,Pending,Unknown,Limit raise,0.0
Application_511892202,1,14.154312025462962,Pending,Existing loan takeover,New credit,55000.0
Application_511941992,0,24.80451372685185,Denied,Car,New credit,10000.0
Application_511946943,1,20.44831252314815,Pending,Car,New credit,20000.0
Application_512079496,2,31.97464144675926,Cancelled,Home improvement,New credit,15000.0
Application_51211619,1,25.688482418981483,Pending,Home improvement,New credit,25000.0
Application_512143990,1,27.587733692129632,Pending,Existing loan takeover,New credit,7000.0
Application_51216654,1,70.86901600694445,Pending,Remaining debt home,New credit,17500.0
Application_512304073,2,31.492319780092593,Cancelled,Not speficied,New credit,15000.0
Application_512315997,0,14.15342568287037,Denied,Car,New credit,17500.0
Application_512338381,1,10.039601805555556,Pending,Extra spending limit,New credit,10000.0
Application_512470668,2,21.20998755787037,Cancelled,Existing loan takeover,New credit,5500.0
Application_512562915,1,17.73963271990741,Pending,Home improvement,New credit,50000.0
Application_512570243,1,14.650929791666668,Pending,Car,New credit,15000.0
Application_512698300,2,33.33376607638889,Cancelled,Home improvement,New credit,5000.0
Application_512809579,2,31.05226114583333,Cancelled,Car,New credit,9000.0
Application_512884075,2,31.54492,Cancelled,Car,New credit,15000.0
Application_512937065,2,32.511519166666666,Cancelled,"Other, see explanation",New credit,50000.0
Application_513106304,2,32.03955896990741,Other,Home improvement,New credit,20000.0
Application_513111665,2,30.950039826388892,Cancelled,Home improvement,New credit,22500.0
Application_513242596,1,14.046155844907407,Pending,Home improvement,New credit,15000.0
Application_513308790,2,12.051071863425927,Cancelled,Home improvement,New credit,5000.0
Application_513313181,1,18.566627256944443,Pending,Home improvement,New credit,15000.0
Application_513446861,2,34.288912812499994,Cancelled,Home improvement,New credit,7000.0
Application_513506293,1,16.675505347222224,Pending,Existing loan takeover,New credit,27000.0
Application_513583760,1,49.663623020833334,Pending,Home improvement,New credit,25000.0
Application_513602305,1,18.75122877314815,Pending,Car,Limit raise,15000.0
Application_513616489,0,7.844637430555555,Denied,Car,New credit,25000.0
Application_513847824,2,34.49069748842592,Cancelled,Home improvement,New credit,12500.0
Application_513852915,0,8.05754144675926,Denied,Car,New credit,13000.0
Application_513923819,1,17.892675416666666,Pending,Car,New credit,17500.0
Application_513978820,2,32.03240435185185,Cancelled,Existing loan takeover,New credit,10000.0
Application_513980010,1,30.869372604166667,Pending,Not speficied,Limit raise,15000.0
Application_514052232,0,57.72560905092593,Denied,Home improvement,New credit,16000.0
Application_514138804,0,17.649506030092592,Denied,Home improvement,New credit,20000.0
Application_514153976,1,8.938496875,Pending,Car,New credit,26000.0
Application_514188020,1,5.9738426157407405,Pending,Car,New credit,20000.0
Application_51423639,1,15.282539930555554,Pending,Existing loan takeover,New credit,14000.0
Application_514243928,1,27.769470115740738,Pending,Unknown,New credit,0.0
Application_51428214,1,46.472623657407404,Pending,Existing loan takeover,New credit,20689.0
Application_514302389,2,33.34607873842593,Cancelled,Car,New credit,8000.0
Application_51430642,1,11.102282881944445,Pending,Unknown,Limit raise,0.0
Application_514312646,1,13.958503657407407,Pending,Car,New credit,16000.0
Application_514346137,2,30.946100844907406,Cancelled,Car,New credit,5000.0
Application_514398902,0,12.01060417824074,Denied,Car,New credit,20000.0
Application_514416902,1,20.850163171296295,Pending,Unknown,New credit,0.0
Application_514516624,1,11.546992511574075,Pending,Car,New credit,10000.0
Application_514549410,1,13.167108703703704,Pending,Home improvement,Limit raise,18000.0
Application_514710340,2,32.76802842592593,Cancelled,Unknown,New credit,0.0
Application_514742953,1,29.54904130787037,Pending,Home improvement,New credit,12000.0
Application_514766982,2,15.974284444444445,Cancelled,Car,New credit,9000.0
Application_51479502,1,11.717304085648149,Pending,"Other, see explanation",New credit,8800.0
Application_514953619,1,27.57523142361111,Pending,Home improvement,New credit,6000.0
Application_514963651,1,31.744124108796296,Pending,Existing loan takeover,New credit,30000.0
Application_515080942,1,7.094841805555556,Pending,Home improvement,Limit raise,7500.0
Application_515101580,1,7.880376886574074,Pending,Car,New credit,9000.0
Application_515109573,0,9.918956122685186,Denied,Car,New credit,5000.0
Application_515201459,1,40.71700019675926,Pending,Motorcycle,New credit,7500.0
Application_515209816,1,17.24952946759259,Pending,Boat,Limit raise,7000.0
Application_515224882,2,30.757697812500002,Cancelled,Existing loan takeover,New credit,15000.0
Application_515232769,2,2.903959699074074,Cancelled,Car,New credit,10000.0
Application_515490930,1,12.020058125,Pending,"Other, see explanation",New credit,75000.0
Application_515525098,1,13.779921805555555,Pending,Car,New credit,20000.0
Application_51568568,0,10.917344328703704,Denied,Existing loan takeover,New credit,25000.0
Application_515970816,1,7.832830972222222,Pending,Home improvement,New credit,15000.0
Application_516075206,2,31.412788900462964,Cancelled,Caravan / Camper,New credit,10000.0
Application_516232179,2,7.022889282407407,Cancelled,Car,New credit,16000.0
Application_516260428,0,14.736101724537038,Denied,Car,New credit,8000.0
Application_516418172,1,17.489547118055555,Pending,Car,New credit,5000.0
Application_516455825,2,32.687404074074074,Cancelled,"Other, see explanation",New credit,10000.0
Application_516487637,2,7.937610856481482,Cancelled,Existing loan takeover,New credit,5000.0
Application_516500707,2,9.605053078703703,Cancelled,Home improvement,New credit,20000.0
Application_516603717,1,27.9185334375,Pending,Not speficied,New credit,15000.0
Application_516661499,2,34.50875171296296,Cancelled,Car,New credit,5000.0
Application_516854571,1,31.39129699074074,Pending,Existing loan takeover,New credit,25000.0
Application_516863999,1,13.548629305555554,Pending,Existing loan takeover,New credit,25000.0
Application_516901173,2,32.64673085648148,Cancelled,Home improvement,New credit,20000.0
Application_516936074,2,31.457790439814815,Cancelled,Car,New credit,7000.0
Application_516976783,1,12.711712881944445,Pending,Existing loan takeover,New credit,50000.0
Application_517198185,1,17.664635358796296,Pending,Car,New credit,18000.0
Application_517366421,1,10.894103275462964,Pending,Existing loan takeover,Limit raise,12000.0
Application_517407368,1,8.818586770833333,Pending,Remaining debt home,New credit,6000.0
Application_517547402,0,13.918611921296296,Denied,Unknown,New credit,0.0
Application_517552046,2,31.437503298611112,Cancelled,Home improvement,New credit,20000.0
Application_517621297,2,24.33911189814815,Cancelled,Existing loan takeover,New credit,53000.0
Application_517786770,1,10.30108050925926,Pending,Car,New credit,10000.0
Application_517850949,1,16.70910189814815,Pending,Car,New credit,20000.0
Application_517892162,1,10.869428171296297,Pending,Car,Limit raise,20000.0
Application_517927839,1,9.874949907407407,Pending,Home improvement,New credit,7000.0
Application_518046087,1,17.07432431712963,Pending,Car,New credit,5000.0
Application_518047810,2,34.72303625,Cancelled,Home improvement,New credit,5000.0
Application_518055892,2,38.84391668981481,Cancelled,Car,New credit,6000.0
Application_518112881,1,15.844947939814816,Pending,Home improvement,Limit raise,45000.0
Application_518380108,1,28.372474537037036,Pending,Car,New credit,10000.0
Application_518506652,1,40.80616825231481,Pending,Remaining debt home,New credit,27000.0
Application_518558399,2,30.93402273148148,Cancelled,Car,New credit,6000.0
Application_518595534,1,21.759244247685185,Pending,Home improvement,New credit,10000.0
Application_518624776,2,32.89211600694444,Cancelled,Home improvement,Limit raise,7000.0
Application_518752038,1,42.03028447916667,Pending,"Other, see explanation",New credit,65000.0
Application_5188726,2,31.38792945601852,Cancelled,Not speficied,New credit,15000.0
Application_519098687,1,23.716803402777778,Cancelled,Home improvement,New credit,0.0
Application_519115732,2,31.73953511574074,Cancelled,Not speficied,New credit,18500.0
Application_519142144,2,14.97592130787037,Cancelled,Home improvement,New credit,15000.0
Application_519200012,1,18.595057291666667,Pending,Home improvement,New credit,7500.0
Application_519214643,0,15.914419375,Denied,Home improvement,New credit,15000.0
Application_519215632,2,30.584740358796296,Cancelled,Home improvement,New credit,25000.0
Application_519228516,1,8.778945,Pending,Home improvement,New credit,10000.0
Application_519262625,1,15.996647523148146,Pending,Home improvement,New credit,50000.0
Application_519471497,1,8.746007534722223,Pending,Home improvement,Limit raise,35000.0
Application_519478762,0,0.007761076388888889,Denied,"Other, see explanation",New credit,10000.0
Application_519522134,1,30.635361550925925,Pending,Car,New credit,10000.0
Application_519596393,2,31.454518043981484,Cancelled,Car,New credit,7000.0
Application_519672671,2,32.505686851851856,Cancelled,Home improvement,New credit,10250.0
Application_519680866,1,21.867487870370372,Pending,Car,New credit,16500.0
Application_519731897,1,28.129698148148147,Pending,Existing loan takeover,New credit,0.0
Application_519741685,2,31.634705636574072,Cancelled,Extra spending limit,New credit,5000.0
